-26.815799713134766,-60.448299407958984,SZQ
-40.7000007629,-66.1500015259,VCF
-30.9575,-61.5283,NCJ
-40.7781,-62.9803,CPG
-26.753611,-60.492222,PRQ
-45.582371,-68.999841,OLN
-9.88333333333,149.483333333,ARP
40.2193055556,-74.0908333333,ARX
-6.009722222220001,150.368611111,ASZ
-3.6695,152.438,ATN
-3.1436111111100002,142.346805556,ATP
-24.1129,152.7156,LYT
-28.034548,123.81506,GYZ
-29.217223,116.687154,KQR
-12.1456,142.149369,AGW
-19.2908,136.078995,AYD
-13.1981,136.227005,BYX
-15.548299789428711,130.96200561523438,COB
-31.894399642944336,132.29600524902344,CRJ
-15.501899719238281,128.53399658203125,CRY
-17.947999954223633,135.91600036621094,CSD
-23.761699676513672,141.14500427246094,DYM
-20.059999465942383,148.88099670410156,HIS
-15.685799598693848,145.21499633789062,HLV
-17.39780044555664,124.3550033569336,KBD
-25.84280014038086,133.29200744628906,KGR
-18.12470054626465,124.27200317382812,MYO
-24.959400177002,153.31500244141,OKB
-14.144200325,130.091003418,PEP
-18.95330047607422,135.2010040283203,RDA
-19.166400909423828,128.1739959716797,SSK
-21.510299682617188,119.36199951171875,SWB
-22.746000289900003,117.869003296,TPR
-17.363300323486328,143.75,TWP
-17.78689956665039,127.66999816894531,ZVG
-1.46055555556,143.064722222,AUI
-4.21566666667,142.823166667,AUJ
-9.930833,149.385667,AUP
-5.731111111110001,148.445277778,AUV
-0.545,9.444,AWE
-4.124,144.853,AWR
38.74831,105.58858,AXF
-8.24638,124.21971,AXO
-5.38166666667,143.924722222,KPM
-5.4223198890686035,154.67300415039062,BUA
-7.6693,146.7594,BRP
-6.024290084838867,144.9709930419922,CMU
-4.6204,143.4516,MDM
-8.5336,142.5049,KPF
-6.1546,146.6772,DNU
-10.7009,150.7218,DOI
-9.08675956726,143.207992554,DAU
-9.447,148.7628,EMS
-3.883986,141.792234,XYR
-5.0412,141.6779,EPT
-6.9179,146.1053,EGA
-9.1234,148.0415,EMO
-8.2538,146.9747,ERU
-6.1364,149.1183,MFZ
-5.208,141.6988,FRQ
-4.610468,141.960138,FAQ
-6.3933,142.4408,FUM
-6.081689834590001,145.391998291,GKA
-8.1286,146.8722,GUG
-7.980713,147.213461,GRL
-10.3114995956,150.333999634,GUR
-6.053196,145.959047,GAP
-8.80453968048,148.309005737,PNP
-6.1028,141.7393,GBC
-6.32,142.4893,HBD
-7.4223,146.4276,HNI
-6.2457,142.1771,HNN
-5.463846,150.407327,HKN
-6.9406,143.059,HIT
-6.7524,146.1072,IMN
-5.671,141.03,KGM
-3.328,141.1573,IMD
-6.305417,155.728139,KIE
-6.2782,143.9944,IAL
-4.689522,149.440112,WIU
-8.5289,147.4603,KGH
-8.505820274353027,151.08099365234375,LSA
-5.3883,142.4977,KPA
-6.1257100105285645,141.28199768066406,UNG
-5.2903,144.7072,KNE
-7.424379825592041,144.2500762939453,KRI
-7.96361017227,145.770996094,KMA
-4.557,145.9404,KRX
-7.135083,143.276111,KUQ
-2.57940006256,150.807998657,KVG
-3.04361009598,152.628997803,LNV
-5.7204,148.0566,LAB
-6.3344,146.6458,LWI
-6.3917,146.3434,LPN
-8.2799,146.2765,LNG
-5.3604,147.0177,LSJ
24.467,54.6103,AYM
-9.1908,147.6219,MRM
-7.74,147.59,OBM
-5.20707988739,145.789001465,MAG
-5.826789855957031,144.29600524902344,HGU
-6.280859,142.420775,GUV
-6.14774,143.656998,MDU
-2.06189,147.423996,MAS
-6.36332988739,143.238006592,MXH
-10.689200401299999,152.837997437,MIS
-6.9736,145.8849,MWG
-5.837,146.4533,NKN
-6.567778,144.703058,GBF
-5.577778,151.792333,MFO
-6.3819,146.9859,KSB
-6.32183,145.070667,NMN
-6.2412,145.2424,NBA
-6.569803,146.725977,LAE
-6.2239,147.2152,KGB
-5.2261,142.2259,OKP
-7.3984,145.8827,HOC
-7.2714,143.5952,KCJ
-5.6952,142.7441,KDE
-4.794727,151.696195,OPB
-7.0226,141.5605,PGB
-6.386,144.1084,PGN
-7.979,143.1694,MPF
-9.7469,149.4766,PMN
-9.443380355834961,147.22000122070312,POM
-8.3038,147.1659,SPH
-6.0908,147.5955,SXA
-5.89722222222,141.271666667,RMN
-6.4921,144.823,KMR
-5.13,143.4829,MWI
-4.3615,141.785,MRH
-6.10444444444,142.278333333,SBE
-2.66222222222,151.997777778,NIS
-9.07355555556,148.38925,SIL
-5.5765,155.0489,SBV
-5.278611111110001,144.544722222,SIM
-5.315,141.752,SBC
-3.8821,143.6734,SPV
-5.9701,148.8543,SXW
-6.345,147.591,MBV
-5.84499979019,142.947998047,TIZ
-5.27861,141.225998,TBG
-8.35666666667,146.989166667,TPI
-4.34046,152.380005,RAB
-5.24366666667,142.165194444,TKW
-5.9553,146.5595,TEP
-7.0695,146.1272,TSW
-5.614,141.0421,TRJ
-7.4463,146.1067,TWY
-7.6808,146.5503,TKB
-6.33805555556,145.904166667,AYU
-7.0214,145.966,UMC
-9.5162,148.5591,URU
-8.5411,142.6503,UPR
-6.0178,150.9557,UVO
-5.2726,150.0089,TLW
-4.0165,143.1329,TCJ
-2.6926,141.3028,VAI
-6.6552,155.4326,TON
-6.98944444444,145.075111111,WAO
-5.6433,143.895004,WBM
-6.9523,142.6557,WAJ
-3.58383011818,143.669006348,WWK
-6.796861111110001,145.891944444,WOA
-5.8603,155.2223,WKN
-5.96170944919,147.19822526,WSU
-8.54583333333,147.2525,WTP
-7.345556,146.718611,WUG
-7.548,146.188,YVD
-7.75,146.9273,SMJ
-8.6184,141.1381,WEP
6.86,81.82388888890002,AYY
-6.09,147.0117,KYX
-6.6015,146.1813,KSX
40.71,-73.4,AYZ
-6.0491,149.337,WUM
40.4955422161,49.9768066406,ZXT
39.594578,47.196128,FZL
36.191600799599996,-113.092002869,HAE
-10.2991666667,149.338333333,AZB
32.23649,119.718683,AZJ
-4.8833333333299995,149.133333333,BAJ
-10.3432,149.6414,BAP
37.964777777799995,-105.776666667,BCJ
-5.863611111110001,146.4925,BCP
-21.853300094604492,35.43830108642578,BCW
-13.780833333299999,136.201666667,BCZ
45.117552,-95.132259,ILL
-6.34722222222,146.942222222,BDZ
-8.64,146.5083,BEA
41.871799469,25.6047992706,HKV
42.4548988342,26.3521995544,JAM
68.721802,-52.784698,JEG
72.88703,-55.596287,AOQ
65.612296,-37.618335,AGM
67.9406628551,-53.6218696833,QGQ
61.1605,-45.425999,UAK
68.822815547,-51.1734473705,JCH
70.7431030273,-22.6504993439,CNP
76.525,-68.8,DUN
60.6197196536,-45.9140619636,QFG
64.190903,-51.678101,GOH
69.251181993,-53.5148763657,JGO
68.1472255861,-53.1735277176,QFI
68.14088100629999,-53.4414589405,QRY
69.0809150007,-51.1143153906,XIQ
73.199895,-56.010817,IUI
65.547792,-38.976552,IOQ
68.6342530984,-51.8322622776,QJI
60.715684155299996,-46.0299186409,JJU
69.243202,-51.057098,JAV
68.3126574861,-53.4602075815,QPW
65.573601,-37.1236,KUS
65.863935,-36.997919,KUZ
74.57805,-57.226828,KHQ
72.381092,-55.536586,KGQ
68.85792599759999,-53.123295307199996,QJE
65.412498,-52.9394,JSU
60.141883975899994,-45.232976675,JNN
60.9172827256,-46.059923172,JNS
70.789385,-53.662945,NIQ
74.109853,-57.065037,NSQ
-2.1713,10.2088,BGP
62.0147361755,-49.6709365845,JFR
69.995861,-51.300917,PQT
77.4886016846,-69.3887023926,NAQ
70.4882288244,-21.971679925900002,OBY
67.012222,-50.711603,SFJ
77.786517,-70.638657,SRK
60.537778,-46.024722,QOQ
66.951302,-53.729301,JHS
76.018613,-65.117683,SVR
73.373055,-56.06028,TQA
76.5311965942,-68.7032012939,THU
65.892027,-37.783409,TQI
72.7901992798,-56.1305999756,JUV
70.6804279261,-52.111630439799995,UMD
70.7341995239,-52.6962013245,JQA
71.049438,-51.890016,JUK
28.9786,-113.560997,BHL
-23.3638888889,141.562777778,BHT
65.66000366210938,-18.07270050048828,AEY
65.64129638671875,-23.546199798583984,BIU
65.51640319824219,-13.805000305175781,BGJ
66.02189636230469,-14.824399948120117,BJD
65.6449966430664,-20.287500381469727,BLO
65.07530212402344,-21.80030059814453,BQD
64.790037,-14.043927,BXV
64.642372,-14.277297,DJU
65.2833023071289,-14.401399612426758,EGS
64.931456,-14.047957,FAS
63.874698638916016,-16.64109992980957,FAG
64.99140167236328,-23.224700927734375,GUU
65.99530029296875,-21.326900482177734,GJR
66.5458,-18.0173,GRY
65.70469665527344,-21.696399688720703,HVK
64.295601,-15.2272,HFN
66.0141804294,-23.4416913986,FLI
65.952301,-17.426001,HZK
65.26640319824219,-20.846900939941406,HVM
66.05000305175781,-23.69610023498535,HLO
66.05809783935547,-23.135299682617188,IFJ
-5.578,146.339,BIJ
63.985001,-22.6056,KEF
66.31079864501953,-16.466699600219727,OPA
65.73169708249999,-19.572799682599996,SAK
65.13189697265625,-13.746399879455566,NOR
66.08329772949219,-18.66670036315918,OFJ
65.555801,-23.965,PFJ
65.45262908935547,-22.20611572265625,RHA
64.9113998413,-23.8230991364,OLI
66.40640258789062,-15.918299674987793,RFN
64.1299972534,-21.9405994415,RKV
65.65579986572266,-16.918100357055664,MVA
66.137847,-18.908157,SIJ
65.05809783935547,-22.794200897216797,SYK
65.87030029296875,-23.559999465942383,TEY
66.218498,-15.3356,THO
63.42430114746094,-20.278900146484375,VEY
65.72059631347656,-14.850600242614746,VPN
-5.28611111111,142.033055556,BIZ
11.199444444400001,28.5230555556,BJE
19.8730555556,56.067777777799996,BJQ
6.431,79.996,BJT
42.5728,21.035801,PRN
-6.37316666667,144.637,BMH
-3.983363,39.730982,BMQ
-7.8485,143.2433,BMZ
57.088799,-134.833146,BNF
-9.107777777779999,147.666722222,BNM
7.611944444440001,126.568888889,BNQ
-5.742222222220001,145.2275,BNT
-6.433,146.825,BNV
-5.807,144.623,BNZ
-14.427900314299999,-67.4968032837,RBQ
-13.583333015400001,-63.5833320618,BVL
38.854049,-77.012046,BOF
42.0746,-124.290001,BOK
-6.5427,155.3419,BOQ
-7.237257,141.1063222,BOT
-3.3834,153.2812,BOV
-8.56202777778,158.119305556,BPF
58.4552001953,-135.884994507,BQV
-6.7488,-51.1478,TUZ
-14.907885,-40.914804,VDC
-1.917,-54.7231,ALT
-11.671699523925781,-51.43470001220703,SWM
37.2219,-82.8742,BRG
25.767000198364258,-79.25,NSB
-8.85805555556,141.259444444,BSP
-15.6725,47.061667,BSV
5.79,101.15,BTZ
-7.216286671410001,146.649541855,BUL
-5.3633,141.655,BVP
14.864306,-24.746,BVR
-23.9897,21.758101,HUK
-6.396944444440001,146.881666667,BWJ
-3.0216666666700003,141.165277778,BWP
-16.943,177.368,BXL
-5.7243,147.8667,BXZ
54.439999,30.2967,TXC
64.0783004761,-141.113006592,BYA
7.36916666667,-9.99372222222,BYL
6.9294444444400005,79.85416666670001,BYV
17.269603,-88.776496,BCV
16.519369,-88.407913,BGK
17.735015,-88.032862,CUK
17.683792,-88.044985,CYC
18.382200241088867,-88.41190338134766,CZH
16.98251,-88.230988,DGA
16.5345,-88.441299,INB
17.0042991638,-88.30419921880001,MDB
18.0467662811,-88.58386993410001,ORZ
16.536956787109375,-88.36151123046875,PLJ
16.102399826,-88.80829620360001,PND
18.35610008239746,-88.13079833984375,SJX
17.9139,-87.9711,SPR
17.185898,-89.009936,SQS
18.2721004486084,-88.456298828125,STU
16.728338,-88.369174,SVK
17.51639,-88.194443,TZA
-21.5411,35.4729,BZB
-17.6925,45.0888333333,BZM
38.863,-77.011,BZS
45.605633,-66.543678,YYS
64.475545,-140.741748,YLM
62.112314446199996,-74.554681778,YGY
68.475313,-113.224411,YUJ
65.7666702271,-111.25,YWO
53.7062589637,-100.343971252,YAD
76.2392,-119.3216,YMD
53.43,-57.233333587646,YDE
50.010055763699995,-100.313930511,YYI
58.475119,-62.655373,YSV
55.2242,-85.1174,YWN
50.4094474336,-125.131616592,YRR
71.324167,-79.356944,YMV
48.75,-123.233001709,YBW
49.155,-125.91,YTP
56.681098938,-131.087005615,YBM
55.466702,-129.483002,ZAA
49.169813,-123.933845,ZNA
49.055599,-117.609001,YZZ
50.122798919699996,-120.747001648,YMB
50.049999,-125.25,YHH
50.1436004639,-122.948997498,YWS
48.8333015442,-125.133003235,YBF
50.3923,-125.1372,YIG
51.625797,-124.144478,CJH
49.623785,-124.024884,YPT
52.3666992188,-127.717002869,ZOF
49.679237,-124.98064,YCA
49.03689956665,-116.49800109863,CFQ
52.451501,-125.303776,YAA
50.1654600485,-120.171273351,DGF
57.223899841299996,-111.418998718,JHL
49.916698455799995,-126.666999817,ZTS
48.754534,-123.709702,DUQ
54.5667,-130.432999,YPI
49.460601806599996,-123.71900177,YHS
53.7999992371,-130.432998657,YKK
49.8833007812,-124.532997131,WPL
49.3372,-124.393997,XQU
50.5755996704,-127.028999329,YMP
51.683985,-127.264044,YRN
50.885359,-126.831069,YTG
50.0666999817,-124.983001709,YMU
48.852241,-123.301982,YAV
52.150002,-128.08299,YSX
48.8545,-123.4969,YGG
53.416698,-129.25,YTB
50.775258,-121.321314,YZA
52.185001,-128.156994,ZEL
-18.917777777800005,125.537777778,CBC
57.914369,-131.125592,YTX
49.321899,-124.931,YPB
56.966702,-130.25,YBO
61.956901550293,-128.20300292969,TNS
55.025001525879,-120.93499755859,TUX
52.566898345947266,-55.784698486328125,YWM
54.9105,-59.78507,YSO
53.4693984985,-55.784999847399995,YBI
52.372798919677734,-55.67390060424805,YFX
52.528099060058594,-56.28609848022461,YHA
54.1796989440918,-58.45750045776367,YRG
64.5113983154,-110.289001465,DVK
68.1252746582,-106.585281372,JOJ
56.081401825,-118.434997559,ZFW
53.3191986084,-117.752998352,YJP
63.13169860839844,-117.24600219726562,YLE
53.916901,-118.874001,YGC
53.265800476074,-114.95999908447,YDC
57.0555992126,-111.573997498,NML
55.695301,-111.278999,CFM
53.9933013916,-111.379997253,ZSP
62.5980987549,-111.542999268,GSL
63.181098938,-130.20199585,XMP
66.7031021118,-119.707000732,DAS
57.275833,-110.976666,YFI
64.190804,-114.077002,YFJ
55.7094,-117.094002,YOE
51.057498931885,-113.62400054932,TIL
-1.4483300447464,15.073300361633,OKG
55.47880172729492,-133.1479949951172,CGA
-5.458965,148.432417,CGC
16.1941,122.0651,CGG
63.435198,-109.144812,GHK
20.5055,-12.3978,CGT
65.485496521,-144.610992432,CHP
55.217,-132.21,CIV
56.2486000061,-101.304000854,LRQ
58.662498474121,-103.53800201416,YDJ
60.291900634766,-102.50199890137,YDU
62.7,-109.167,YFL
58.3911018372,-109.51599884,XCL
54.915298,-94.798103,YKE
52.70859909057617,-88.54190063476562,SUR
61.8679008484,-158.134994507,CKD
52.836700439453,-104.06700134277,YTT
53.84920120239258,-89.57939910888672,YAX
52.89390182495117,-89.28919982910156,WNN
52.6067008972,-90.3768997192,YBS
52.4900016784668,-92.97109985351562,YNO
48.5978,-122.9979,CKR
60.5438995361,-145.727005005,CKU
60.316398620605,-103.12899780273,YDW
64.0712966919,-141.95199585,CKX
29.5555,-95.1383,CLC
36.158043,-120.360117,CLG
-2.2468,-49.56,CMT
-17.8331,35.3341,CMZ
39.7178001404,118.002624512,TVS
25.737499237061,101.88200378418,YUA
40.7386016846,114.930000305,ZQZ
25.053301,99.168297,BSD
29.636227,105.773621,DZU
23.7381,100.025002,LNJ
29.3519,89.311401,RKZ
26.54,101.79852,PZI
29.376484,104.625789,ZKL
23.0833,113.07,FUO
31.73842,106.644872,BZX
32.540819,114.079141,XAI
23.049999,114.599998,HUZ
33.708533,110.249284,DFA
24.9786,113.420998,HSC
26.856899,114.737,JGS
23.7206,106.959999,AEB
34.41406,119.17899,LYG
37.5085983276,118.788002014,DOY
47.749886,88.085808,AAT
34.559399,105.860001,THQ
38.801899,100.675003,YZY
48.38745,124.43127,DWS
36.266102,120.374001,TAO
37.91305,114.59166,LCT
39.48595,116.37236,NAY
28.604567,86.798,DDR
37.661333,75.288877,HQL
29.360905,119.180829,JDE
46.12779,125.77354,HLJ
37.50312,112.424126,TYC
21.481667,110.590278,ZHA
32.070801,120.975998,NTG
53.965599060058594,-91.0271987915039,XBE
55.913898,-61.184399,YNP
48.6269,-85.223297,YWR
45.2575,-79.829697,YPD
44.6394004822,-75.7502975464,XBR
53.01250076293945,-89.85530090332031,KIF
51.6585998535,-85.9017028809,YOG
4.728056,-74.084444,PRM
7.02106,-71.388901,ARQ
-0.733333,-73.01667,LCR
7.38322,-73.505402,SNT
-2.894722,-69.747222,TCD
46.42029953,-84.0922012329,YEB
-5.44833333333,152.081944444,CPI
45.173302,-80.137497,YSI
52.1133,-94.2556,YHP
52.991100311299995,-92.8364028931,KEW
53.823101,-126.172228,XVQ
55.355598,-110.637001,KFM
43.930951,-59.996147,YSA
49.0303001404,-77.0171966553,YLS
63.593601,-110.905998,YNX
48.917198181152,-79.178596496582,SSQ
53.805599212646484,-78.91690063476562,YKU
41.7517,-72.6253,EHT
50.674400329589844,-59.38359832763672,ZTB
50.1958007812,-61.265800476100004,ZKG
49.9434,-71.138,YWQ
-1.225365,-46.019057,CTP
61.6622009277,-73.3214035034,YAU
45.463832946100005,-75.64254283910002,TR7
50.259701,-60.679401,ZGS
54.553901672363,-71.173301696777,YFG
46.117500305176,-75.115303039551,YGA
50.8307991027832,-58.97560119628906,ZLT
20.73327,-75.659258,PST
11.8553,119.9378,CUJ
36.8932991028,-121.410003662,HLI
-9.67,150.019722222,CVL
33.975,-118.417,CVR
69.290565,-119.174259,WXR
61.582901001,-144.427001953,CXC
35.235947,33.724358,GEC
35.150799,33.278702,NIC
73.006101,-85.04616,YAB
51.72719955444336,-91.82440185546875,YAC
53.5717010498,-76.19640350339999,YAR
48.655749,-93.44349,YAG
53.754699707,-73.6753005981,YAH
50.582199,-126.916,YAL
46.485001,-84.509399,YAM
53.52470016479492,-88.6427993774414,XKS
60.027198791503906,-69.99919891357422,YKG
52.9275016784668,-82.43190002441406,YAT
51.3918991089,-56.083099365200006,YAY
49.079833,-125.775583,YAZ
51.208222,-115.540624,YBA
68.534401,-89.808098,YBB
49.1325,-68.204399,YBC
52.387501,-126.596001,QBC
59.5614013671875,-108.48100280761719,YBE
54.304199,-110.744003,YBY
48.33060073852539,-70.99639892578125,YBG
64.29889678960001,-96.077796936,YBK
49.950802,-125.271004,YBL
58.7061,-98.512199,XTL
49.91,-99.951897,YBR
57.8894,-101.679001,YBT
52.358898,-97.018303,YBV
51.4436,-57.185299,YBX
53.68280029296875,-57.041900634765625,YRF
69.1081008911,-105.138000488,YCB
45.092637,-74.567724,YCC
49.05497,-123.869863,YCD
43.285599,-81.508301,YCE
49.2963981628,-117.632003784,YCG
47.007801,-65.449203,YCH
42.3064002991,-82.0819015503,XCM
47.990799,-66.330299,YCL
49.10559844970703,-81.01360321044922,YCN
67.816704,-115.143997,YCO
55.687198638916016,-121.62699890136719,YCQ
54.610599517822266,-97.76080322265625,YCR
63.346900939899996,-90.73110198970001,YCS
52.0750007629,-111.444999695,YCT
45.516700744628906,-73.7166976928711,YCV
49.153157,-121.939309,YCW
70.4860992432,-68.5167007446,YCY
50.331052,-115.873739,YCZ
64.04309844970703,-139.1280059814453,YDA
61.37110137939453,-139.04100036621094,YDB
49.21080017089844,-57.39139938354492,YDF
58.4221992493,-130.031997681,YDL
61.9706001282,-132.42300415,XRR
51.100799560546875,-100.052001953125,YDN
48.778499603271,-72.375,YDO
56.549198150634766,-61.680301666259766,YDP
55.7422981262207,-120.18299865722656,YDQ
53.309700012200004,-113.580001831,YEG
61.0942001343,-94.07080078119999,YEK
46.351398468,-82.5614013672,YEL
45.842435,-81.857595,YEM
49.2103004456,-102.966003418,YEN
56.01890182495117,-87.67610168457031,YER
53.578899383499994,-116.464996338,YET
79.9946975708,-85.814201355,YEU
68.30419921880001,-133.483001709,YEV
48.563903,-78.249702,YEY
52.20140075683594,-81.6968994140625,YFA
63.756402,-68.555801,YFB
45.868900299072266,-66.53720092773438,YFC
48.74610137939453,-69.09719848632812,YFE
51.5619010925293,-87.90779876708984,YFH
46.409401,-74.779999,YTM
54.6781005859375,-101.68199920654297,YFO
61.1808013916,-113.690002441,YFR
61.76020050048828,-121.23699951171875,YFS
55.076900482177734,-59.1864013671875,YMN
49.69419860839844,-124.51799774169922,YGB
66.24079895019531,-128.6510009765625,YGH
44.22529983520508,-76.5969009399414,YGK
53.625301361083984,-77.7042007446289,YGL
50.62810134887695,-97.04329681396484,YGM
54.55889892578125,-94.49140167236328,YGO
48.7752990723,-64.4785995483,YGP
49.77830123901367,-86.93939971923828,YGQ
47.42470169067383,-61.778099060058594,YGR
69.3647003174,-81.8161010742,YGT
50.281898,-63.611401,YGV
55.281898498535156,-77.76529693603516,YGW
56.35749816894531,-94.71060180664062,YGX
76.4261016846,-82.90920257570001,YGZ
61.0463981628418,-69.6177978515625,YQC
52.8166999817,-102.310997009,YHB
49.291265,-123.11717,CXH
49.831699,-92.744202,YHD
49.368865,-121.49495,YHE
49.71419906616211,-83.68609619140625,YHF
51.69110107421875,-76.1355972290039,YNS
70.76280212402344,-117.80599975585938,YHI
68.635597229,-95.84970092770001,YHK
43.173599243199995,-79.93499755859999,YHM
49.19309997558594,-84.75890350341797,YHN
55.448299407958984,-60.228599548339844,YHO
50.46889877319336,-59.63669967651367,YHR
60.7892,-137.546005,YHT
45.5175018311,-73.4169006348,YHU
60.8396987915,-115.782997131,YHY
44.8807983398,-63.5085983276,YHZ
48.7738990784,-91.6386032104,YIB
44.5458450365,-65.7854247093,YDG
51.2117004395,-58.6582984924,YIF
62.417301177978516,-77.92530059814453,YIK
72.6832962036,-77.9666976929,YIO
53.857200622558594,-94.65360260009766,YIV
52.996418,-118.060233,YJA
60.235801696799996,-123.46900177,YJF
45.29439926147461,-73.28109741210938,YJN
48.5442008972168,-58.54999923706055,YJT
50.7022018433,-120.444000244,YKA
58.236099243199995,-103.678001404,YKC
68.223297,-135.00599,LAK
43.460800170899994,-80.3786010742,YKF
61.5886001587,-71.929397583,YWB
57.256099700927734,-105.61799621582031,YKJ
54.805301666259766,-66.8052978515625,YKL
44.201401,-81.606697,YKD
60.818599700927734,-78.14859771728516,AKV
51.47330093383789,-78.75830078125,YKQ
